65.82,65.27
65.27,64.74
64.74,64.62
64.62,63.98
63.98,63.94
63.94,63.72
63.72,64.37
64.37,64.25
64.25,64.48
64.48,64.3
64.3,64.15
64.15,62.93
62.93,63.71
63.71,65.82
65.82,66.48
66.48,65.41
65.41,68.1
68.1,67.72
67.72,67.15
67.15,67.35
67.35,65.31
65.31,66.36
66.36,66.41
66.41,66.37
66.37,65.84
65.84,65.67
65.67,66.12
66.12,65.52
65.52,64.63
64.63,64.79
64.79,64.31
64.31,64.28
64.28,65.22
65.22,64.83
64.83,64.22
64.22,63.77
63.77,64.17
64.17,64.06
64.06,64.33
64.33,64.23
64.23,62.72
62.72,63.0
63.0,62.26
62.26,62.64
62.64,61.97
61.97,62.17
62.17,60.63
60.63,60.59
60.59,60.85
60.85,60.48
60.48,60.17
60.17,61.65
61.65,62.28
62.28,63.21
63.21,62.9
62.9,62.22
62.22,61.98
61.98,61.65
61.65,61.38
61.38,61.62
61.62,61.8
61.8,61.04
61.04,61.0
61.0,62.12
62.12,62.48
62.48,62.52
62.52,62.57
62.57,62.05
62.05,62.73
62.73,62.69
62.69,63.81
63.81,64.12
64.12,64.12
64.12,64.39
64.39,63.16
63.16,63.57
63.57,63.7
63.7,63.5
63.5,62.5
62.5,62.27
62.27,61.77
61.77,61.78
61.78,61.31
61.31,61.84
61.84,61.63
61.63,62.19
62.19,62.49
62.49,62.95
62.95,61.11
61.11,62.04
62.04,61.89
61.89,62.3
62.3,61.92
61.92,61.36
61.36,60.24
60.24,59.9
59.9,59.4
59.4,59.29
59.29,58.76
58.76,58.17
58.17,57.76
57.76,58.78
58.78,59.41
59.41,58.59
58.59,58.65
58.65,59.17
59.17,58.57
58.57,57.49
57.49,56.88
56.88,57.0
57.0,57.2
57.2,56.99
56.99,56.92
56.92,56.37
56.37,57.11
57.11,59.15
59.15,59.47
59.47,59.79
59.79,59.81
59.81,58.74
58.74,58.5
58.5,58.5
58.5,57.95
57.95,57.26
57.26,56.92
56.92,58.23
58.23,57.4
57.4,57.19
57.19,58.62
58.62,58.32
58.32,58.5
58.5,60.64
60.64,61.25
61.25,62.86
62.86,63.36
63.36,62.14
62.14,62.29
62.29,61.42
61.42,60.94
60.94,61.0
61.0,61.77
61.77,61.75
61.75,61.83
61.83,62.05
62.05,62.44
62.44,61.04
61.04,61.03
61.03,62.49
62.49,62.01
62.01,62.25
62.25,62.71
62.71,63.25
63.25,64.63
64.63,63.97
63.97,64.5
64.5,64.28
64.28,64.12
64.12,64.75
64.75,64.32
64.32,63.16
63.16,63.11
63.11,62.9
62.9,62.0
62.0,61.55
61.55,61.14
61.14,61.71
61.71,62.54
62.54,64.03
64.03,62.9
62.9,63.95
63.95,65.85
65.85,65.55
65.55,64.92
64.92,63.81
63.81,62.02
62.02,62.63
62.63,63.02
63.02,62.5
62.5,62.18
62.18,61.23
61.23,59.52
59.52,57.54
57.54,57.68
57.68,58.28
58.28,57.99
57.99,57.73
57.73,58.33
58.33,57.3
57.3,56.36
56.36,57.68
57.68,57.32
57.32,55.62
55.62,55.92
55.92,60.03
60.03,60.45
60.45,60.91
60.91,62.28
62.28,62.55
62.55,63.29
63.29,63.5
63.5,62.56
62.56,64.23
64.23,65.11
65.11,65.1
65.1,64.7
64.7,64.06
64.06,66.38
66.38,65.3
65.3,65.58
65.58,67.46
67.46,68.15
68.15,68.61
68.61,67.41
67.41,71.12
71.12,71.03
71.03,70.38
70.38,69.68
69.68,67.56
67.56,67.99
67.99,67.48
67.48,66.46
66.46,66.55
66.55,65.16
65.16,65.09
65.09,62.96
62.96,63.65
63.65,62.78
62.78,61.65
61.65,63.2
63.2,60.96
60.96,63.75
63.75,61.85
61.85,61.09
61.09,59.5
59.5,59.43
59.43,59.01
59.01,59.6
59.6,58.59
58.59,59.28
59.28,58.66
58.66,58.33
58.33,58.47
58.47,58.1
58.1,58.6
58.6,57.07
57.07,56.06
56.06,56.39
56.39,55.71
55.71,54.7
54.7,54.75
54.75,54.83
54.83,55.17
55.17,55.12
55.12,55.34
55.34,55.12
55.12,54.87
54.87,54.31
54.31,53.83
53.83,54.24
54.24,53.97
53.97,54.95
54.95,55.23
55.23,56.28
56.28,56.74
56.74,56.1
56.1,56.07
56.07,55.22
55.22,55.64
55.64,54.64
54.64,55.34
55.34,55.12
55.12,54.96
54.96,54.52
54.52,53.76
53.76,54.49
54.49,53.72
53.72,54.79
54.79,56.18
56.18,54.83
54.83,54.6
54.6,56.72
56.72,56.5
56.5,56.98
56.98,56.7
56.7,56.7
56.7,56.68
56.68,55.63
55.63,55.88
55.88,56.14
56.14,55.73
55.73,55.77
55.77,55.2
55.2,55.59
55.59,54.07
54.07,55.26
55.26,55.44
55.44,54.43
54.43,54.53
54.53,54.06
54.06,54.6
54.6,53.72
53.72,52.34
52.34,53.3
53.3,53.12
53.12,51.58
51.58,51.47
51.47,51.47
51.47,50.64
50.64,50.12
50.12,50.14
50.14,49.37
49.37,49.04
49.04,50.22
50.22,50.09
50.09,50.24
50.24,50.35
50.35,51.65
51.65,52.56
52.56,52.4
52.4,51.9
51.9,51.32
51.32,50.89
50.89,50.78
50.78,50.32
50.32,50.17
50.17,49.1
49.1,49.8
49.8,49.74
49.74,49.42
49.42,49.15
49.15,49.32
49.32,48.99
48.99,48.46
48.46,48.48
48.48,47.78
47.78,46.66
46.66,46.62
46.62,46.8
46.8,46.48
46.48,46.56
46.56,45.91
45.91,45.77
45.77,45.51
45.51,45.96
45.96,46.13
46.13,45.73
45.73,46.4
46.4,47.22
47.22,47.18
47.18,46.93
46.93,47.06
47.06,46.39
46.39,46.52
46.52,45.98
45.98,46.34
46.34,47.0
47.0,47.26
47.26,46.8
46.8,47.02
47.02,46.85
46.85,47.39
47.39,47.37
47.37,47.36
47.36,47.21
47.21,46.36
46.36,46.45
46.45,46.42
46.42,46.7
46.7,47.1
47.1,46.8
46.8,46.25
46.25,46.57
46.57,46.28
46.28,46.36
46.36,47.06
47.06,46.23
46.23,46.25
46.25,45.82
45.82,45.42
45.42,44.96
44.96,44.56
44.56,44.89
44.89,44.84
44.84,44.6
44.6,44.33
44.33,44.27
44.27,44.25
44.25,44.22
44.22,43.4
43.4,43.01
43.01,43.57
43.57,43.61
43.61,43.73
43.73,43.59
43.59,43.76
43.76,43.7
43.7,43.6
43.6,43.83
43.83,43.91
43.91,44.55
44.55,44.13
44.13,44.49
44.49,44.45
44.45,43.65
43.65,43.34
43.34,43.35
43.35,43.6
43.6,43.68
43.68,43.53
43.53,43.14
43.14,43.13
43.13,42.82
42.82,42.75
42.75,42.44
42.44,42.25
42.25,42.51
42.51,42.45
42.45,42.46
42.46,42.2
42.2,41.89
41.89,42.01
42.01,42.05
42.05,41.9
41.9,42.35
42.35,42.64
42.64,42.54
42.54,42.26
42.26,42.36
42.36,42.25
42.25,42.28
42.28,42.7
42.7,43.44
43.44,43.63
43.63,43.45
43.45,43.91
43.91,43.9
43.9,44.02
44.02,43.72
43.72,43.81
43.81,43.66
43.66,43.63
43.63,43.46
43.46,42.74
42.74,42.6
42.6,42.78
42.78,42.62
42.62,42.27
42.27,42.34
42.34,42.38
42.38,42.48
42.48,42.17
42.17,42.1
42.1,41.53
41.53,41.65
41.65,41.88
41.88,41.69
41.69,41.87
41.87,41.73
41.73,41.62
41.62,41.65
41.65,41.98
41.98,42.05
42.05,41.86
41.86,41.88
41.88,41.95
41.95,42.16
42.16,42.69
42.69,42.64
42.64,42.55
42.55,42.52
42.52,42.91
42.91,42.9
42.9,42.76
42.76,42.88
42.88,43.35
43.35,43.0
43.0,43.2
43.2,43.64
43.64,43.44
43.44,43.39
43.39,43.19
43.19,43.4
43.4,43.28
43.28,42.69
42.69,42.4
42.4,42.31
42.31,42.9
42.9,42.84
42.84,42.78
42.78,42.69
42.69,42.57
42.57,42.63
42.63,42.45
42.45,42.4
42.4,42.62
42.62,42.82
42.82,42.61
42.61,42.56
42.56,42.54
42.54,42.39
42.39,42.42
42.42,42.65
42.65,43.09
43.09,43.89
43.89,43.82
43.82,44.31
44.31,44.06
44.06,44.03
44.03,44.43
44.43,44.2
44.2,44.02
44.02,44.03
44.03,43.47
43.47,43.38
43.38,42.97
42.97,43.25
43.25,43.22
43.22,43.52
43.52,43.5
43.5,43.33
43.33,43.42
43.42,43.57
43.57,42.75
42.75,42.73
42.73,42.52
42.52,42.58
42.58,42.55
42.55,42.08
42.08,41.75
41.75,41.31
41.31,41.26
41.26,41.27
41.27,41.47
41.47,41.68
41.68,42.16
42.16,42.1
42.1,42.22
42.22,42.69
42.69,42.62
42.62,42.69
42.69,42.24
42.24,42.77
42.77,42.74
42.74,42.25
42.25,42.26
42.26,42.32
42.32,42.32
42.32,42.6
42.6,42.6
42.6,42.21
42.21,41.95
41.95,41.84
41.84,42.15
42.15,42.67
42.67,42.74
42.74,43.02
43.02,43.8
43.8,43.83
43.83,43.66
43.66,44.37
44.37,44.48
44.48,44.27
44.27,44.02
44.02,44.22
44.22,44.34
44.34,44.19
44.19,43.68
43.68,43.99
43.99,43.55
43.55,43.91
43.91,43.44
43.44,43.78
43.78,44.01
44.01,45.11
45.11,45.17
45.17,45.6
45.6,44.95
44.95,45.38
45.38,45.12
45.12,45.4
45.4,45.29
45.29,45.05
45.05,44.75
44.75,44.95
44.95,44.78
44.78,44.38
